term_index,job_id,batch_index,circuit_index_in_job,pauli_label_qiskit_order,pauli_label_circuit_order,coefficient_real,shots,ideal_expectation_value,measured_expectation_value,expectation_error,ideal_contribution,measured_contribution,contribution_error,abs_expectation_error,abs_contribution_error,counts_json
1646,019e10f7-5545-77c2-8e48-a3555f5401b7,17,46,ZXXYYIYYZII,IIZYYIYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001010101"": 1, ""00101011011"": 1, ""01001001111"": 1, ""10000111100"": 1, ""10011000011"": 1, ""10100110001"": 1, ""10111000011"": 1, ""11010100101"": 1, ""11100110001"": 1, ""11110011010"": 1}"
1647,019e10f7-5545-77c2-8e48-a3555f5401b7,17,47,ZXXYYIYYZZX,XZZYYIYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000111100"": 1, ""00100111100"": 1, ""01010101000"": 1, ""01101111100"": 1, ""10000111111"": 1, ""10010010101"": 1, ""10110101011"": 1, ""11000001111"": 1, ""11001011000"": 1, ""11100110011"": 1}"
1648,019e10f7-5545-77c2-8e48-a3555f5401b7,17,48,ZXXYYZIIIII,IIIIIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00011010101"": 1, ""00101111111"": 1, ""00111010011"": 1, ""01000111011"": 1, ""01001011010"": 1, ""10000000001"": 1, ""10010101110"": 1, ""10111010100"": 1, ""11001111101"": 1, ""11101001100"": 1}"
1649,019e10f7-5545-77c2-8e48-a3555f5401b7,17,49,ZXXYYZIIIZX,XZIIIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010000000"": 1, ""00101101101"": 1, ""00110001100"": 1, ""01011011111"": 1, ""01101010100"": 1, ""10001001100"": 1, ""10010010011"": 1, ""10110111000"": 1, ""10110111100"": 1, ""11101010000"": 1}"
1650,019e10f7-5545-77c2-8e48-a3555f5401b7,17,50,ZXXYYZIIZXZ,ZXZIIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000000000"": 1, ""00000011110"": 1, ""00001101011"": 1, ""00011000000"": 1, ""00100111101"": 1, ""01100000011"": 1, ""01100010110"": 1, ""01111000000"": 1, ""10101110111"": 1, ""11000011000"": 1}"
1651,019e10f7-5545-77c2-8e48-a3555f5401b7,17,51,ZXXYYZIIZYY,YYZIIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000000000"": 1, ""00101011101"": 1, ""00111110000"": 1, ""01000110011"": 1, ""01010000110"": 1, ""01101011000"": 1, ""10000110110"": 1, ""10010011000"": 1, ""11010100000"": 1, ""11101111000"": 1}"
1652,019e10f7-5545-77c2-8e48-a3555f5401b7,17,52,ZXXYYZIZXIX,XIXZIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00100110111"": 1, ""00111111011"": 1, ""01001001100"": 1, ""01100000100"": 1, ""01111000100"": 1, ""10110100111"": 1, ""11001001100"": 1, ""11010101100"": 1, ""11110101100"": 1, ""11111101111"": 1}"
1653,019e10f7-5545-77c2-8e48-a3555f5401b7,17,53,ZXXYYZIZXZI,IZXZIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00011001010"": 1, ""00111100001"": 1, ""01100010001"": 1, ""01110111100"": 1, ""10000110001"": 1, ""10110101100"": 1, ""11100010000"": 1, ""11100100110"": 1, ""11100110111"": 1, ""11110000000"": 1}"
1654,019e10f7-5545-77c2-8e48-a3555f5401b7,17,54,ZXXYYZIZYXY,YXYZIZYYXXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001000100"": 1, ""00011011010"": 1, ""00100110001"": 1, ""00111101000"": 1, ""00111101110"": 1, ""00111110111"": 1, ""01110110100"": 1, ""10001101101"": 1, ""11000001110"": 1, ""11111100111"": 1}"
1655,019e10f7-5545-77c2-8e48-a3555f5401b7,17,55,ZXXYYZIZYYZ,ZYYZIZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,-0.2,-1.2,-0.0004882812499999991,9.765624999999983e-05,0.0005859374999999989,1.2,0.0005859374999999989,"{""00010100001"": 1, ""01010011101"": 1, ""01110111100"": 1, ""10001000000"": 1, ""10001010001"": 1, ""10001010101"": 1, ""10001100110"": 1, ""10001101001"": 1, ""10001111001"": 1, ""11011011010"": 1}"
1656,019e10f7-5545-77c2-8e48-a3555f5401b7,17,56,ZXXYYZZXIXZ,ZXIXZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""01001100011"": 1, ""01011001110"": 1, ""01101110000"": 1, ""10010011000"": 1, ""10100111011"": 1, ""10101100000"": 1, ""11001100011"": 1, ""11010001101"": 1, ""11100111011"": 1, ""11110011000"": 1}"
1657,019e10f7-5545-77c2-8e48-a3555f5401b7,17,57,ZXXYYZZXIYY,YYIXZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000010110"": 1, ""00000011000"": 1, ""01001001110"": 1, ""01001010110"": 1, ""10001011000"": 1, ""10010011000"": 1, ""10011011011"": 1, ""10110100011"": 1, ""11000010110"": 1, ""11100100011"": 1}"
1658,019e10f7-5545-77c2-8e48-a3555f5401b7,17,58,ZXXYYZZXZII,IIZXZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00100101100"": 1, ""01000011010"": 1, ""01011010100"": 1, ""01011101111"": 1, ""01111011010"": 1, ""10001101100"": 1, ""10010011010"": 1, ""10011100010"": 1, ""10100111010"": 1, ""11100000011"": 1}"
1659,019e10f7-5545-77c2-8e48-a3555f5401b7,17,59,ZXXYYZZXZZX,XZZXZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.2,-0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000010111"": 1, ""00000111011"": 1, ""00001000000"": 1, ""00100110100"": 1, ""01100010100"": 1, ""10001100000"": 1, ""11001100011"": 1, ""11100101111"": 1, ""11101001011"": 1, ""11111111011"": 1}"
1660,019e10f7-5545-77c2-8e48-a3555f5401b7,17,60,ZXXYYZZYXXY,YXXYZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010110010"": 1, ""00100101111"": 1, ""01000110010"": 1, ""01000111110"": 1, ""01111001111"": 1, ""10100011000"": 1, ""11001010111"": 1, ""11100010111"": 1, ""11100111011"": 1, ""11110010000"": 1}"
1661,019e10f7-5545-77c2-8e48-a3555f5401b7,17,61,ZXXYYZZYXYZ,ZYXYZZYYXXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001011001"": 1, ""00010100001"": 1, ""01100000100"": 1, ""10001010011"": 1, ""10111000111"": 1, ""10111010011"": 1, ""11000010000"": 1, ""11000011001"": 1, ""11010100100"": 1, ""11111101110"": 1}"
1662,019e10f7-5545-77c2-8e48-a3555f5401b7,17,62,ZXXYYZZYYIX,XIYYZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00000100000"": 1, ""00011001100"": 1, ""01000001011"": 1, ""01001100000"": 1, ""01101110100"": 1, ""01110110011"": 1, ""10001001000"": 1, ""10101111000"": 1, ""11011101011"": 1, ""11101011111"": 1}"
1663,019e10f7-5545-77c2-8e48-a3555f5401b7,17,63,ZXXYYZZYYZI,IZYYZZYYXXZ,-0.00048828124999999913,10,0.9999999999999999,0.0,-0.9999999999999999,-0.0004882812499999991,-0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00000010111"": 1, ""00001101111"": 1, ""01000000110"": 1, ""01001001001"": 1, ""01001011000"": 1, ""10001101101"": 1, ""10010000000"": 1, ""10100011001"": 1, ""11010100110"": 1, ""11101000000"": 1}"
1664,019e10f7-5545-77c2-8e48-a3555f5401b7,17,64,ZXYYIXIXIXZ,ZXIXIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001011000"": 1, ""00010110110"": 1, ""01000000011"": 1, ""10001010101"": 1, ""10011100000"": 1, ""10101100000"": 1, ""11010110110"": 1, ""11100000010"": 1, ""11111010101"": 1, ""11111100000"": 1}"
1665,019e10f7-5545-77c2-8e48-a3555f5401b7,17,65,ZXYYIXIXIYY,YYIXIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001011000"": 1, ""00001100000"": 3, ""00010111000"": 1, ""00111010000"": 1, ""01011101101"": 1, ""10101010111"": 1, ""10101101110"": 1, ""11010110110"": 1}"
1666,019e10f7-5545-77c2-8e48-a3555f5401b7,17,66,ZXYYIXIXZII,IIZXIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010001110"": 1, ""00010110110"": 1, ""01000111011"": 1, ""01011001110"": 1, ""10000000001"": 1, ""10000000010"": 1, ""10000110101"": 1, ""10011011001"": 1, ""10101100011"": 1, ""11001101100"": 1}"
1667,019e10f7-5545-77c2-8e48-a3555f5401b7,17,67,ZXYYIXIXZZX,XZZXIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00010110111"": 1, ""00111010111"": 1, ""00111011011"": 1, ""01000110111"": 1, ""01011011011"": 1, ""01101100011"": 1, ""10000000011"": 1, ""10100000011"": 1, ""11010110111"": 1, ""11100000011"": 1}"
1668,019e10f7-5545-77c2-8e48-a3555f5401b7,17,68,ZXYYIXIYXXY,YXXYIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00010000101"": 1, ""00010110010"": 1, ""00100000000"": 1, ""00111010001"": 1, ""01000000001"": 1, ""01100000000"": 1, ""01101011000"": 1, ""10011010101"": 1, ""10011100100"": 1, ""10110111000"": 1}"
1669,019e10f7-5545-77c2-8e48-a3555f5401b7,17,69,ZXYYIXIYXYZ,ZYXYIXIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.4,-0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001010101"": 1, ""00100110011"": 1, ""00101010011"": 1, ""00110001000"": 1, ""01011100001"": 1, ""01110000010"": 1, ""10110111000"": 1, ""11100111001"": 1, ""11111001010"": 1, ""11111010101"": 1}"
1670,019e10f7-5545-77c2-8e48-a3555f5401b7,17,70,ZXYYIXIYYIX,XIYYIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00111011111"": 1, ""01000001100"": 1, ""01011011000"": 1, ""10000000100"": 1, ""10000110100"": 1, ""10011011000"": 1, ""10101011000"": 2, ""10101101011"": 1, ""10110001011"": 1}"
1671,019e10f7-5545-77c2-8e48-a3555f5401b7,17,71,ZXYYIXIYYZI,IZYYIXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010001100"": 1, ""00100110010"": 1, ""00100110100"": 1, ""01011010100"": 1, ""10000000001"": 1, ""10000000100"": 1, ""10000110111"": 1, ""10110111111"": 1, ""11001100001"": 1, ""11111011101"": 1}"
1672,019e10f7-5545-77c2-8e48-a3555f5401b7,17,72,ZXYYIXZIIII,IIIIZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""10000101101"": 1, ""10000111101"": 1, ""10001011000"": 1, ""10011010010"": 1, ""10011011101"": 1, ""10011101000"": 1, ""11100001010"": 1, ""11100001100"": 1, ""11101011110"": 1, ""11111010010"": 1}"
1673,019e10f7-5545-77c2-8e48-a3555f5401b7,17,73,ZXYYIXZIIZX,XZIIZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,0.0,0.9999999999999999,-0.0004882812499999991,0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00000000011"": 1, ""00011101000"": 1, ""00101011000"": 1, ""01101010000"": 1, ""10000000111"": 1, ""10000001000"": 1, ""10111001111"": 1, ""10111100100"": 1, ""11000111011"": 1, ""11100111011"": 1}"
1674,019e10f7-5545-77c2-8e48-a3555f5401b7,17,74,ZXYYIXZIZXZ,ZXZIZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00100001011"": 1, ""00111101011"": 1, ""01000001011"": 1, ""01000001101"": 1, ""01011011011"": 1, ""01101101101"": 1, ""01110110110"": 1, ""10101011000"": 1, ""10101101111"": 1, ""11111100011"": 1}"
1675,019e10f7-5545-77c2-8e48-a3555f5401b7,17,75,ZXYYIXZIZYY,YYZIZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00001011000"": 1, ""00010110010"": 1, ""01110110000"": 1, ""10011010010"": 1, ""10011100000"": 1, ""10101100101"": 1, ""10110100000"": 1, ""11010000110"": 1, ""11110110011"": 1, ""11111100101"": 1}"
1676,019e10f7-5545-77c2-8e48-a3555f5401b7,17,76,ZXYYIXZZXIX,XIXZZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00010001011"": 1, ""00010110000"": 1, ""01110110111"": 1, ""01111010111"": 1, ""10000000000"": 1, ""10000001011"": 1, ""10100000111"": 1, ""10110000000"": 1, ""11001100111"": 1, ""11101010000"": 1}"
1677,019e10f7-5545-77c2-8e48-a3555f5401b7,17,77,ZXYYIXZZXZI,IZXZZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00010011101"": 1, ""00100000110"": 1, ""00111011101"": 1, ""01000001101"": 1, ""01011010000"": 1, ""01101010001"": 1, ""01110110101"": 1, ""11001010111"": 1, ""11010000110"": 1, ""11100001010"": 1}"
1678,019e10f7-5545-77c2-8e48-a3555f5401b7,17,78,ZXYYIXZZYXY,YXYZZXIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00000010010"": 1, ""00001101110"": 1, ""01000111000"": 1, ""01010001110"": 1, ""01011100001"": 1, ""10010000010"": 1, ""10011101011"": 1, ""10101011011"": 1, ""11001011110"": 1, ""11001100100"": 1}"
1679,019e10f7-5545-77c2-8e48-a3555f5401b7,17,79,ZXYYIXZZYYZ,ZYYZZXIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000010001"": 1, ""01000111010"": 1, ""01110001010"": 2, ""10000000001"": 1, ""10000001100"": 1, ""10001100110"": 1, ""10111011100"": 1, ""11001100000"": 1, ""11100111001"": 1}"
1680,019e10f7-5545-77c2-8e48-a3555f5401b7,17,80,ZXYYIYXXXXY,YXXXXYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00010100010"": 1, ""00011000101"": 1, ""01000000000"": 1, ""01001111000"": 1, ""01101000111"": 1, ""10100010101"": 1, ""11001010110"": 1, ""11100010100"": 1, ""11100011111"": 1, ""11100100100"": 1}"
1681,019e10f7-5545-77c2-8e48-a3555f5401b7,17,81,ZXYYIYXXXYZ,ZYXXXYIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00000110111"": 1, ""00001101000"": 1, ""00100110010"": 1, ""00111100100"": 1, ""01011001111"": 1, ""01101101000"": 1, ""01110000001"": 1, ""11010100000"": 1, ""11100011010"": 1, ""11111000101"": 1}"
1682,019e10f7-5545-77c2-8e48-a3555f5401b7,17,82,ZXYYIYXXYIX,XIYXXYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,0.0,0.9999999999999999,-0.0004882812499999991,0.0,0.0004882812499999991,0.9999999999999999,0.0004882812499999991,"{""00001011100"": 1, ""00100100000"": 1, ""00101110100"": 1, ""00101111111"": 1, ""00110011111"": 1, ""10011011011"": 1, ""10100001011"": 1, ""10110111011"": 1, ""11110110011"": 1, ""11111100111"": 1}"
1683,019e10f7-5545-77c2-8e48-a3555f5401b7,17,83,ZXYYIYXXYZI,IZYXXYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.6,0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00001100010"": 1, ""00111000010"": 1, ""10000111011"": 1, ""10100010001"": 1, ""10100101111"": 1, ""10101010001"": 1, ""11001111000"": 1, ""11100001100"": 1, ""11100010101"": 1, ""11111010001"": 1}"
1684,019e10f7-5545-77c2-8e48-a3555f5401b7,17,84,ZXYYIYXYIXZ,ZXIYXYIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00011010011"": 1, ""01000111011"": 1, ""01011001110"": 1, ""01011101011"": 1, ""01100000110"": 1, ""10000001000"": 1, ""10000111011"": 1, ""10110111011"": 1, ""11001101000"": 1, ""11010001011"": 1}"
1685,019e10f7-5545-77c2-8e48-a3555f5401b7,17,85,ZXYYIYXYIYY,YYIYXYIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001111110"": 1, ""00101001110"": 1, ""00111100101"": 1, ""01000000110"": 1, ""01101111101"": 1, ""10101001101"": 1, ""10101110000"": 1, ""10110101110"": 1, ""11001100101"": 1, ""11010100011"": 1}"
1686,019e10f7-5545-77c2-8e48-a3555f5401b7,17,86,ZXYYIYXYZII,IIZYXYIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.8,-0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00100001000"": 1, ""00111011001"": 1, ""01101011011"": 1, ""01110100010"": 2, ""10001111110"": 1, ""10011110000"": 1, ""10110100001"": 1, ""10110111000"": 1, ""11010000110"": 1}"
1687,019e10f7-5545-77c2-8e48-a3555f5401b7,17,87,ZXYYIYXYZZX,XZZYXYIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00010101111"": 1, ""00110111000"": 1, ""00111010100"": 1, ""00111110011"": 1, ""01011100111"": 1, ""01101100111"": 1, ""10000100000"": 1, ""10110000111"": 1, ""10110101111"": 1, ""11100111100"": 1}"
1688,019e10f7-5545-77c2-8e48-a3555f5401b7,17,88,ZXYYIYYIXIX,XIXIYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00000110111"": 1, ""00001101111"": 1, ""00010011011"": 1, ""00010011111"": 1, ""00100101100"": 1, ""01000111100"": 1, ""10011001111"": 1, ""10011111011"": 1, ""11001001011"": 1, ""11010101100"": 1}"
1689,019e10f7-5545-77c2-8e48-a3555f5401b7,17,89,ZXYYIYYIXZI,IZXIYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00011010001"": 1, ""00100010101"": 1, ""00111100010"": 1, ""00111100110"": 1, ""01110101111"": 1, ""10110011010"": 1, ""10110110010"": 1, ""11001010001"": 1, ""11001010110"": 1, ""11111100111"": 1}"
1690,019e10f7-5545-77c2-8e48-a3555f5401b7,17,90,ZXYYIYYIYXY,YXYIYYIYYXZ,-0.00048828124999999913,10,0.9999999999999999,0.6,-0.3999999999999999,-0.0004882812499999991,-0.00029296874999999945,0.00019531249999999963,0.3999999999999999,0.00019531249999999963,"{""00011100000"": 1, ""00100011101"": 1, ""00101111101"": 1, ""01011010010"": 1, ""01101100010"": 1, ""10000101101"": 1, ""11001011000"": 1, ""11010011101"": 1, ""11111001011"": 1, ""11111111101"": 1}"
1691,019e10f7-5545-77c2-8e48-a3555f5401b7,17,91,ZXYYIYYIYYZ,ZYYIYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100111001"": 1, ""00101101111"": 1, ""00111001010"": 1, ""00111001100"": 1, ""01000000101"": 1, ""01110101111"": 1, ""01110110000"": 1, ""10000110110"": 1, ""10011000110"": 1, ""11110000000"": 1}"
1692,019e10f7-5545-77c2-8e48-a3555f5401b7,17,92,ZXYYIYYZIII,IIIZYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001001010"": 1, ""00110001101"": 1, ""00111001001"": 1, ""01000011010"": 1, ""01000101010"": 1, ""01001001100"": 1, ""10000110110"": 1, ""10010010100"": 1, ""10011111010"": 1, ""10101100001"": 1}"
1693,019e10f7-5545-77c2-8e48-a3555f5401b7,17,93,ZXYYIYYZIZX,XZIZYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00001011000"": 1, ""00100010100"": 1, ""00100110011"": 1, ""01000110000"": 1, ""01101111011"": 1, ""01110011111"": 1, ""10000110011"": 1, ""10000111011"": 1, ""10011100000"": 1, ""11001010111"": 1}"
1694,019e10f7-5545-77c2-8e48-a3555f5401b7,17,94,ZXYYIYYZZXZ,ZXZZYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.2,0.7999999999999998,-0.0004882812499999991,-9.765624999999983e-05,0.00039062499999999926,0.7999999999999998,0.00039062499999999926,"{""00010010101"": 1, ""00100110101"": 1, ""00100110110"": 1, ""00101100000"": 1, ""01010110110"": 1, ""01011111000"": 1, ""10101111011"": 1, ""11000011110"": 1, ""11010101011"": 1, ""11111111101"": 1}"
1695,019e10f7-5545-77c2-8e48-a3555f5401b7,17,95,ZXYYIYYZZYY,YYZZYYIYYXZ,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""00100011101"": 1, ""01101100101"": 1, ""10000011011"": 1, ""11001001011"": 2, ""11001010011"": 1, ""11010000011"": 2, ""11100000000"": 1, ""11100101000"": 1}"
1696,019e10f7-5545-77c2-8e48-a3555f5401b7,17,96,ZXYYZIIIIII,IIIIIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-1.0,-1.1102230246251565e-16,-0.0004882812499999991,-0.00048828124999999913,-5.421010862427522e-20,1.1102230246251565e-16,5.421010862427522e-20,"{""01000100000"": 1, ""01011001111"": 1, ""01011110101"": 1, ""10000101101"": 1, ""10011000001"": 1, ""10011001110"": 1, ""10011010111"": 1, ""10110111001"": 1, ""11001101010"": 1, ""11010111100"": 1}"
1697,019e10f7-5545-77c2-8e48-a3555f5401b7,17,97,ZXYYZIIIIZX,XZIIIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.8,0.19999999999999984,-0.0004882812499999991,-0.0003906249999999993,9.765624999999976e-05,0.19999999999999984,9.765624999999976e-05,"{""00001101111"": 1, ""00111100000"": 1, ""01001111101"": 1, ""01101000000"": 1, ""10000000111"": 1, ""10011110011"": 1, ""10101001000"": 1, ""10101100000"": 1, ""10110101100"": 1, ""11101011000"": 1}"
1698,019e10f7-5545-77c2-8e48-a3555f5401b7,17,98,ZXYYZIIIZXZ,ZXZIIIZYYXZ,0.00048828124999999913,10,-0.9999999999999999,-0.4,0.5999999999999999,-0.0004882812499999991,-0.00019531249999999966,0.0002929687499999994,0.5999999999999999,0.0002929687499999994,"{""00100101111"": 1, ""00100111101"": 1, ""00110111000"": 1, ""01000100001"": 1, ""01011100101"": 1, ""01101011110"": 1, ""10000001101"": 1, ""10000100101"": 1, ""10111001001"": 1, ""11010110101"": 1}"
